Date,Close,High,Low,Open,Volume,sma20,sma50,sma_cross,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_width,bb_pos,volume_ma20,volume_ratio,day_of_week,month,atr,atr_ratio,returns,volatility_10,volatility_20,high_60d,low_60d,dist_60d_high,dist_60d_low,weekly_return,monthly_return,obv,obv_ratio,upper_wick,lower_wick,body_size,wick_ratio,regime_vol,trend_strength,mom_5,mom_10,rsi_divergence,future_return,label,label_3class
2020-04-15,8925.2998046875,9261.2001953125,8874.099609375,9196.400390625,879100,8620.832470703124,10440.343046875,-0.20385988325190846,45.50832959361156,-445.8803356475819,-635.2856158392512,189.40528019166936,9644.950212475665,7596.714728930583,0.2294864630171151,0.648648598479216,850810.0,1.033250667011436,2,4,415.23207310267856,0.0465230392467715,-0.007621853562688519,0.04069354587034126,0.05295988142075189,12430.5,7511.10009765625,-0.28198384580769076,0.18828130215872563,0.10409708557008601,-0.14659035116993457,-7523500.0,1.109412049216105,64.7998046875,51.2001953125,271.1005859375,0.05016444109820225,0.7916374091855556,0.5795389276072973,0.10409708557008601,0.032847450712494064,0.0,0.02935475622481598,0,0
2020-04-16,8992.7998046875,9053.75,8821.900390625,8851.25,719400,8572.712451171876,10377.60904296875,-0.20070463381783185,46.47382589394396,-395.67644031140844,-587.3637807336827,191.68734042227425,9415.991466983953,7729.433435359799,0.1875453772188985,0.7490796910860402,817380.0,0.8801291932760772,3,4,390.67490931919644,0.043443078663394356,0.007562771164790316,0.0407028778935555,0.0521718736943639,12430.5,7511.10009765625,-0.27655365394091147,0.19726800172635123,0.022815632596940638,-0.06228792684225781,-6804100.0,0.9891592415394256,60.9501953125,29.349609375,141.5498046875,0.22324711791048726,0.7336162616928659,0.971091409791427,0.022815632596940638,0.038399561754856926,0.0,0.03570640878385012,1,1
2020-04-17,9266.75,9324.0,9091.349609375,9323.4501953125,684200,8576.179931640625,10322.228046875,-0.18842076404719826,50.32103306817888,-329.98019402239515,-535.8870633914252,205.90686936903,9430.206877540351,7722.1529857409,0.18432070486410573,0.9043022715353859,806705.0,0.8481415139363212,4,4,369.73207310267856,0.03989878577739537,0.03046328187687486,0.03756740399694249,0.049779154444841114,12430.5,7511.10009765625,-0.25451510397811833,0.23374071434510368,0.05920845835119293,-0.06915483182715532,-6119900.0,0.8873632049994745,0.5498046875,175.400390625,56.7001953125,-3.0837739618133035,0.6733316065666995,1.5762604375142106,0.05920845835119293,0.11902409548475301,0.0,-0.012123949537324319,0,0
2020-04-20,9261.849609375,9390.849609375,9230.7998046875,9390.2001953125,726400,8590.919921875,10268.223046875,-0.1810980738989981,50.25145509353334,-275.1392322900083,-483.7374971711418,208.5982648811335,9480.84446077485,7700.995382975149,0.1921699393605039,0.8769587522159028,796245.0,0.9122820237489717,0,4,333.8784877232143,0.03604879174298586,-0.0005288143766692954,0.036536900914251345,0.04938937107273754,12430.5,7511.10009765625,-0.2549093271087245,0.23308829451827578,0.016456415492017262,0.007007329898967241,-6846300.0,0.9915965656284762,0.6494140625,31.0498046875,128.3505859375,-0.23685431899443407,0.6120576605627309,1.4696557737264617,0.016456415492017262,0.07724109323660255,0.0,0.0022080033875522265,0,0
2020-04-21,8981.4501953125,9044.400390625,8909.400390625,9016.9501953125,655100,8616.55244140625,10213.69404296875,-0.17782669466853612,46.30605456641021,-251.40522143013004,-437.27104202293947,185.86582059280943,9520.354242132431,7712.750640680068,0.20125965875708668,0.7018682379328436,753170.0,0.8697903527756018,1,4,311.79638671875,0.034715594913779,-0.030274667144095657,0.03522078475737882,0.04812385780507544,12272.150390625,7511.10009765625,-0.26814373117741025,0.19575695684245445,-0.001378654814238267,0.0016059228998006603,-7501400.0,1.0920912410246855,27.4501953125,72.0498046875,35.5,-1.256327024612498,0.5974878127388358,0.7870272799504592,-0.001378654814238267,0.08815944266200315,0.0,0.044475022031628786,1,1
2020-04-22,9187.2998046875,9209.75,8946.25,9026.75,734400,8662.744921875,10157.84703125,-0.16273574838737437,49.44418643231247,-213.52413044811692,-392.521659707975,178.99752925985808,9583.905594769623,7741.584248980378,0.2005291418539825,0.784724966147413,743605.0,0.9876211160495155,2,4,293.7606724330357,0.031974647467491436,0.02291941778872575,0.03381453967477478,0.0478179057934152,12272.150390625,7511.10009765625,-0.2513700115909673,0.22316301011010203,0.02935475622481598,0.08484082946467919,-6767000.0,1.0024657962433088,22.4501953125,80.5,160.5498046875,-0.36156882781719163,0.562523655367753,1.1100622759462622,0.02935475622481598,0.13650758636552585,0.0,0.039843023790378185,1,1
2020-04-23,9313.900390625,9343.599609375,9170.150390625,9232.349609375,666700,8691.167431640624,10102.34203125,-0.15151274336472484,51.32824011687222,-171.31269754755886,-348.27986727589183,176.96716972833298,9654.87811721379,7727.45674606746,0.20694030323605297,0.8230912390548031,723365.0,0.9216647197472921,3,4,282.4356166294643,0.030324096756902476,0.01377995587701486,0.02168368468114498,0.04628601234472475,12272.150390625,7511.10009765625,-0.24105392338248074,0.24001814241981578,0.03570640878385012,0.12712004919063657,-6100300.0,0.917047372938812,29.69921875,62.19921875,81.55078125,-0.3985246922401675,0.5468414051917891,1.259641544668124,0.03570640878385012,0.05933670568495941,0.0,0.0586220570438547,1,1
2020-04-24,9154.400390625,9296.900390625,9141.2998046875,9163.900390625,659400,8768.374951171874,10042.67103515625,-0.1392003877489759,48.85784655885972,-149.0124273542715,-308.4263792915678,159.4139519372963,9613.439881962518,7923.31002038123,0.18462485684066718,0.7283998692810265,723660.0,0.9112013929193268,4,4,270.67138671875,0.029567352876103598,-0.017124941572334906,0.022685332209788033,0.03446450878950629,12272.150390625,7511.10009765625,-0.25405083060110856,0.21878290418224122,-0.012123949537324319,0.0467614801044427,-6759700.0,1.0313602353314537,133.0,13.1005859375,9.5,12.620990952618843,0.5525585787656466,0.8904666217033123,-0.012123949537324319,0.04636666845263604,0.0,0.01519483564619395,0,0
2020-04-27,9282.2998046875,9377.099609375,9250.349609375,9259.7001953125,512800,8842.437451171874,9986.3500390625,-0.12323590187347287,50.89862553834859,-119.63975611118985,-270.66905465549223,151.02929854430238,9589.347007165909,8095.527895177841,0.1609320042898958,0.7944548975077906,712380.0,0.7198405345461691,0,4,251.88567243303572,0.027136127655113567,0.013971358975458648,0.019122025165437796,0.03429517038729056,12246.7001953125,7511.10009765625,-0.2420570719743464,0.23581095764972324,0.0022080033875522265,0.21971023352550834,-6246900.0,0.965892486884402,94.7998046875,9.3505859375,22.599609375,3.781004234557439,0.5281987394591633,1.1479965319291,0.0022080033875522265,0.018700754700722966,0.0,-0.008263059470861589,0,0
2020-04-28,9380.900390625,9404.400390625,9260.0,9389.7998046875,614500,8895.589990234375,9933.338046875,-0.11062350237485946,52.4731577357379,-87.39798966520175,-234.01484165743415,146.6168519922324,9636.888244569782,8154.291735898969,0.15804415854926643,0.8273381513799181,706260.0,0.8700761759125535,1,4,240.71784319196428,0.02566041991369301,0.010622430648890235,0.018514403502681798,0.03158003087950206,12246.7001953125,7511.10009765625,-0.23400587578557713,0.248938273842496,0.044475022031628786,0.2025176899893908,-5632400.0,0.8818620497452615,14.6005859375,120.900390625,8.8994140625,-11.944584657935778,0.5213778010303322,1.2761990570806458,0.044475022031628786,0.04303505151415332,0.0,-0.011725953311467974,0,0
2020-04-29,9553.349609375,9599.849609375,9392.349609375,9408.599609375,653000,8941.1849609375,9882.24703125,-0.09850598049808697,55.18019525880037,-47.38472511731743,-196.6888183494108,149.30409323209338,9725.289311587887,8157.080610287114,0.1641527595474828,0.890359170899722,695630.0,0.938717421617814,2,4,222.79282924107142,0.023320912386838418,0.018383013524196468,0.018468063620623677,0.030795308631539477,12246.7001953125,7511.10009765625,-0.2199245954406883,0.2718975230214293,0.039843023790378185,0.14853598682614733,-4979400.0,0.7882514223478794,46.5,16.25,144.75,0.208981001725672,0.4967552368285777,1.5219002237441077,0.039843023790378185,0.0703673622658203,0.0,-0.03708644812284634,0,-1
2020-04-30,9859.900390625,9889.0498046875,9731.5,9753.5,931200,9001.16748046875,9835.42103515625,-0.08461074875368177,59.586803088898236,8.958888917262811,-155.55927689607608,164.5181658133389,9869.182883445785,8133.152077491715,0.17606981178072792,0.994653036807326,702115.0,1.3262784586570575,3,4,199.91782924107142,0.020275846744979033,0.03208830345213909,0.020109947655304338,0.031348240463701736,12246.7001953125,7511.10009765625,-0.1948932991436389,0.31271055670016507,0.0586220570438547,0.14100066166827419,-4048200.0,0.6486860669982046,29.1494140625,22.0,106.400390625,0.06719349450163549,0.45661715364934874,1.9285125687141598,0.0586220570438547,0.09642164896026295,0.0,-0.061704516934418474,0,-1
2020-05-04,9293.5,9533.5,9266.9501953125,9533.5,687500,9051.7875,9777.79802734375,-0.07812024827500397,49.83706968153538,7.817713322790951,-122.88387885230269,130.70159217509365,9862.091953211759,8241.483046788242,0.174380901320656,0.6491491864828938,706825.0,0.9726594277225622,0,5,202.97140066964286,0.02184014641089394,-0.05744483901313502,0.02768220388304076,0.03263495680742597,12246.7001953125,7511.10009765625,-0.2411425239627288,0.23730211009968125,0.01519483564619395,0.07312144568574808,-4735700.0,0.7676708402767423,0.0,26.5498046875,240.0,-0.11062418619745573,0.5220938825550839,0.5814905789363315,0.01519483564619395,0.0028866646882672597,0.0,-0.005842772334158308,0,0
2020-05-05,9205.599609375,9450.900390625,9190.75,9429.400390625,725200,9082.17998046875,9719.641015625,-0.06924709548599725,48.51049915878864,-0.17745784322505642,-98.34259465048717,98.16513680726212,9867.291512759202,8297.0684481783,0.17057260050521697,0.5786000611570371,707450.0,1.0250901123754328,1,5,207.29289899553572,0.02251813111493881,-0.009458265521601117,0.02786746281303082,0.03191170238985938,12246.7001953125,7511.10009765625,-0.24831999946414138,0.2255993782119211,-0.008263059470861589,0.11163976326928582,-5460900.0,0.8851991856212881,21.5,14.849609375,223.80078125,0.02971567207149901,0.571777209405193,0.3064394526340585,-0.008263059470861589,-0.006073300946612514,0.0,-0.0009830760701653452,0,0
2020-05-06,9270.900390625,9346.900390625,9116.5,9226.7998046875,722200,9133.035009765625,9664.14302734375,-0.05728764145877329,49.584135777577565,-1.230279393883393,-78.92013159916641,77.68985220528302,9822.915809348242,8443.154210183007,0.1488271409495985,0.5999197114507209,718245.0,1.0055064775946927,2,5,196.10002790178572,0.0211522095631712,0.007093593467121684,0.025825168883032358,0.030192838198739035,12246.7001953125,7511.10009765625,-0.2429878871229742,0.23429328195451354,-0.011725953311467974,0.07829378507458351,-4738700.0,0.7758319355522648,76.0,110.2998046875,44.1005859375,-0.7777630151067024,0.5751295151722886,0.3895587514000314,-0.011725953311467974,0.03222755668829147,0.0,0.012150860144761522,0,0
2020-05-07,9199.0498046875,9277.849609375,9175.900390625,9234.0498046875,708700,9188.797509765625,9608.2740234375,-0.0455999828871591,48.38855773028303,-7.772789978229412,-64.69066327497902,56.917873296749605,9682.953739638728,8694.641279892523,0.10743636361688104,0.510373536041939,718830.0,0.9859076554957361,3,5,186.82142857142858,0.02030877455150109,-0.007750119504051356,0.025070569034785762,0.02972457402437106,12246.7001953125,7511.10009765625,-0.24885482146378557,0.22472736151631834,-0.03708644812284634,0.11452301029438261,-5447400.0,0.9008054067506663,43.7998046875,23.1494140625,35.0,0.5900111606974283,0.5864446470732492,0.04044348897153765,-0.03708644812284634,0.0012789394326726544,0.0,-0.0061201760924058934,0,0
2020-05-08,9251.5,9382.650390625,9238.2001953125,9376.9501953125,609100,9211.7625,9550.786015625,-0.03664524840566395,49.34868192580471,-8.626048616497428,-53.477740343282704,44.851691726785276,9671.5551172815,8751.969882718502,0.09939850127687373,0.5432124163225427,708575.0,0.8596126027590587,4,5,180.52141462053572,0.019512664391778168,0.0057016970693835045,0.0247198056627796,0.022866853256344622,12246.7001953125,7511.10009765625,-0.24457201920064406,0.23171038592426976,-0.061704516934418474,0.14444942026340057,-4838300.0,0.8068042161994509,5.7001953125,13.2998046875,125.4501953125,-0.060578697035971754,0.5969202979194365,0.16847301401452147,-0.061704516934418474,-0.006699705602156714,0.0,-0.012392627209101281,0,0
2020-05-11,9239.2001953125,9439.900390625,9219.9501953125,9348.150390625,704600,9236.285009765625,9493.95302734375,-0.027888563093248414,49.11792369128255,-10.177434548997553,-44.81767918442568,34.640244635428125,9644.057357233316,8828.512662297933,0.08827005343483613,0.5035745257923679,698980.0,1.0080402872757446,0,5,184.80001395089286,0.02000173283880687,-0.0013294930214019507,0.024026721278306334,0.022816697581889523,12246.7001953125,7511.10009765625,-0.24557635542928855,0.23007283556179517,-0.005842772334158308,0.05084051660223965,-5542900.0,0.9336369715457085,91.75,19.25,108.9501953125,0.6654416707687768,0.6502162012688703,0.013936067111303579,-0.005842772334158308,0.009263283346699902,0.0,-0.045020151800967745,0,-1
2020-05-12,9196.5498046875,9240.849609375,9043.9501953125,9168.849609375,805500,9240.51748046875,9441.296015625,-0.02183194126278875,48.27495201571531,-14.67923606108343,-38.78999055975723,24.1107544986738,9644.779898626894,8836.255062310607,0.08791610478792597,0.4456198822765035,702150.0,1.1471907712027345,1,5,189.22140066964286,0.020575259710244414,-0.004616242718351149,0.023643806958161248,0.020974063719521055,12246.7001953125,7511.10009765625,-0.24905895808509004,0.22439452079159145,-0.0009830760701653452,0.05118443259751393,-6348400.0,1.0661892517831684,44.2998046875,124.8994140625,27.7001953125,-2.909712673965114,0.7052490008312882,0.21201272955794612,-0.0009830760701653452,-0.009238012324994771,0.0,-0.034518401145470334,0,-1
2020-05-13,9383.5498046875,9584.5,9351.099609375,9584.2001953125,846400,9260.002490234376,9393.00900390625,-0.014174434669215722,52.15232102338958,-3.1216248689979693,-31.65631742160538,28.53469255260741,9652.216821615959,8867.788158852793,0.0835961527450208,0.6574997451239559,712270.0,1.1883134204725736,2,5,187.07142857142858,0.01993610440240623,0.02033371253039773,0.02434815025627213,0.02115561366114365,12246.7001953125,7511.10009765625,-0.23378953881151499,0.24929100700116164,0.012150860144761522,0.029812596979439387,-5502000.0,0.9329898917616417,0.2998046875,32.4501953125,200.650390625,-0.16023088978145253,0.718763005314149,0.6140470500301588,0.012150860144761522,0.0002824264145420141,0.0,-0.03378252437490603,0,-1
2020-05-14,9142.75,9281.099609375,9119.75,9213.9501953125,602600,9270.875,9342.29400390625,-0.007811545093790217,47.24144866360804,-13.240043541223713,-27.973062645529048,14.733019104305335,9636.5301484903,8905.2198515097,0.07998800109164077,0.3248007712608495,698445.0,0.8627737330784815,3,5,186.20717075892858,0.020366647973413754,-0.025661909373274727,0.024694879378244092,0.021971491625335026,12246.7001953125,7511.10009765625,-0.2534519622273889,0.21723181439865075,-0.0061201760924058934,0.01655580169694959,-6104600.0,1.0477796514896012,67.1494140625,23.0,71.2001953125,0.6200743392361031,0.7706212963189972,0.683052340752218,-0.0061201760924058934,-0.042979648622098576,0.0,-0.003992234283995533,0,0
2020-05-15,9136.849609375,9182.400390625,9050.0,9182.400390625,575900,9278.077490234375,9292.365,-0.001563723862869017,47.12435329296013,-21.487382282526596,-26.675926572928557,5.1885442904019605,9626.823217623223,8929.331762845526,0.07633828776846951,0.2975202708334449,691270.0,0.8331042863135967,4,5,184.55001395089286,0.020198429638322225,-0.0006453627874545287,0.021300600762512608,0.02192765247967526,12246.7001953125,7511.10009765625,-0.25393375655001454,0.2164462582819321,-0.012392627209101281,0.023702263152706182,-6680500.0,1.1478433585994612,0.0,86.849609375,45.55078125,-1.9066546607934052,0.7994111509110168,0.7894113116672002,-0.012392627209101281,-0.07333246306803376,0.0,-0.010681976123898984,0,0
2020-05-18,8823.25,9158.2998046875,8806.75,9158.2998046875,773000,9255.902490234375,9244.795,0.001258888758039871,41.26939207895191,-52.720595066653914,-31.88486027167363,-20.835734794980283,9657.156283536762,8854.648696931989,0.09095374001697488,-0.03912573221248816,695710.0,1.1110951402164695,0,5,200.60714285714286,0.022736196170021573,-0.034322509703259896,0.01580886370124506,0.022134438786511338,12246.7001953125,7511.10009765625,-0.27954062243010136,0.17469476977855625,-0.045020151800967745,-0.018853950757262705,-7453500.0,1.266153931090717,0.0,16.5,335.0498046875,-0.049246409844471505,0.9314866204872959,2.101899055137656,-0.045020151800967745,-0.05059988163770379,0.0,0.02332471648060519,1,1
2020-05-19,8879.099609375,9030.349609375,8855.2998046875,8961.7001953125,762200,9236.764990234375,9199.7219921875,0.004171931803508825,42.63631790745944,-72.13501692667523,-39.93489160267396,-32.20012532400128,9670.27235992274,8803.25762054601,0.09764669589485081,0.08747485525276134,697500.0,1.0927598566308243,1,5,202.79638671875,0.02283974678070143,0.00632982284022332,0.01610697518630675,0.022214893117319643,12159.599609375,7511.10009765625,-0.2697868437601143,0.18213037956259137,-0.034518401145470334,-0.04183239977608111,-6691300.0,1.1381745967621908,68.6494140625,23.7998046875,82.6005859375,0.5429696274599387,0.9617523875313275,1.6083190991583196,-0.034518401145470334,-0.03546754300148924,0.0,0.04908725040963691,1,1
2020-05-20,9066.5498046875,9093.7998046875,8875.349609375,8889.150390625,622300,9241.019970703124,9154.9869921875,0.009489053760135374,47.087630603715624,-71.57040289547876,-46.26199386123492,-25.308409034243844,9666.00671533867,8816.033226067579,0.09374828436189102,0.29473457911582157,695860.0,0.8942890811370103,2,5,203.57854352678572,0.022453805241496993,0.021111396826158035,0.017664733208909957,0.02172295302469004,12152.0,7511.10009765625,-0.2539047231165652,0.207086803105794,-0.03378252437490603,-0.021086479798788194,-6069000.0,1.0450540736703715,27.25,13.80078125,177.3994140625,0.07581320840882745,0.9705571878627424,0.8002719373798254,-0.03378252437490603,-0.022042150959160844,0.0,0.04671565411448131,1,1
2020-05-21,9106.25,9178.5498046875,9056.099609375,9079.4501953125,631500,9236.96748046875,9112.0919921875,0.013713162748798902,48.00782690381384,-67.14545720057504,-50.438686529102945,-16.706770671472093,9665.457223824218,8808.47773711328,0.09410893471087853,0.34746720021217875,690715.0,0.9142699955842859,3,5,201.07142857142858,0.022080596136876164,0.004378754451001221,0.017648916780077267,0.021111801116359522,12152.0,7511.10009765625,-0.25063775510204084,0.2123723398176384,-0.003992234283995533,0.013895284388776519,-5437500.0,0.9471544432212484,72.2998046875,23.3505859375,26.7998046875,1.8264766970859485,0.9752801028009858,0.5946823321452211,-0.003992234283995533,-0.010087977199581322,0.0,0.052057631262868886,1,1
2020-05-22,9039.25,9149.599609375,8968.5498046875,9067.900390625,675800,9223.2349609375,9067.4969921875,0.017229080814226812,46.53691157511408,-68.2581583547053,-54.002580894223414,-14.255577460481888,9658.5323738332,8787.937548041798,0.09631272791342228,0.28866752306935595,691170.0,0.9777623450091874,4,5,194.96428571428572,0.021568635198084544,-0.0073575840768702605,0.01759151578065967,0.02090167947934838,12152.0,7511.10009765625,-0.2561512508229098,0.20345220839495817,-0.010681976123898984,-0.016114615592707993,-6113300.0,1.0647510332611692,81.69921875,70.7001953125,28.650390625,0.3839048333085719,0.971451272158606,0.8239256764051396,-0.010681976123898984,-0.02294222558504022,0.0,0.08705372576541204,1,1
2020-05-26,9029.0498046875,9161.650390625,8996.650390625,9099.75,655000,9216.967431640625,9028.288984375,0.02089682207397633,46.304308529177554,-69.16575280688812,-57.03521527675636,-12.130537530131761,9659.596673046215,8774.338190235036,0.0980455864083938,0.2877256975201365,690950.0,0.9479701859758304,1,5,188.16782924107142,0.0208402692765503,-0.0011284338094974533,0.01759270810510557,0.02056702232831143,12012.5498046875,7511.10009765625,-0.24836525537948553,0.2020941922348909,0.02332471648060519,-0.030583383329310543,-6768300.0,1.178743843565612,61.900390625,32.3994140625,70.7001953125,0.4172686713478834,0.9574630691542951,0.827597588379956,0.02332471648060519,-0.022745517597033915,0.0,0.10522146020218814,1,1
2020-05-27,9314.9501953125,9334.0,9004.25,9082.2001953125,763500,9218.599951171875,9005.558984375,0.022870864828035416,53.34347411510908,-46.28174860638319,-54.88452194268173,8.60277333629854,9662.420236274951,8774.779666068798,0.09529203609191966,0.608546462807855,703485.0,1.0853109874410969,2,5,195.26422991071428,0.02096245560271227,0.03166450477176164,0.02052588632208189,0.02157727716719517,11883.0498046875,7511.10009765625,-0.21611452039542603,0.24015790952101945,0.04908725040963691,0.017537992422957505,-6004800.0,1.0479846348642332,19.0498046875,77.9501953125,232.75,-0.25306290279160876,0.9769313410964112,0.42319201993598776,0.04908725040963691,0.012874435863398537,0.0,0.08015068183088148,1,1
